Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,Post-demographic dividend,PST,6.45878167609813,-1.50274768931182,0.82358677707839,3.23519851713412,5.06628081137296,2.93819975663637,5.29174076030799,3.74706108355672,-1.37708290388089,-12.3151400954248,8.83939620006254,1.74850047048372,-0.359802949675171,1.09215233221964,2.29132554419166,1.42232933206149,0.910311912681095,3.60191543545685,3.10237227738435,0.515563500750972,-5.4872095486044,7.70126018205755,..
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,Pre-demographic dividend,PRE,-0.530318951632907,2.62675385591771,8.83477150866565,-6.05208909801452,0.911657832290686,3.0524258540314,3.21479003219002,4.00436472873839,4.19592242118792,4.9048837425194,2.44620515945722,8.75145940876439,7.28008637808242,10.5418036617498,6.08752463143725,2.0738226599873,1.1035282329605,2.37719026394252,4.22117240231215,2.76460822125981,-3.03519729362324,4.34953932843291,2.36534715268478
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,Small states,SST,..,5.2511695037696,4.21376589709466,5.01352803596158,3.50404303747813,9.15156505451171,4.03055058243143,8.24736338309341,8.82217249005465,0.67864175527626,6.77541979146558,5.30323378523967,1.28501216847306,2.81301418083476,2.73634450202786,2.0570285307999,2.34145050798624,1.44241267239016,3.4902145916121,-0.0897286273416569,-9.72280695851411,2.98516741326989,3.01654269644314
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,South Asia,SAS,6.59560060256703,3.08974844541623,6.12390293290382,6.29766014424497,8.15836764598426,9.75065660238931,15.6492582440475,7.28016609049973,4.99140139923739,8.47598204080062,6.93819078035563,3.5574864066094,5.35464929833316,5.27145088740457,7.4810060336967,11.5798810467088,7.6350863606947,7.25299431250914,6.02000577770301,-0.792784788871799,1.56503438988227,10.8057260379338,2.64007784342239
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,South Asia (IDA & IBRD),TSA,6.595600602567,3.08974844541625,6.12390293290383,6.297660144245,8.15836764598426,9.7506566023893,15.6492582440475,7.28016609049973,4.99140139923742,8.4759820408006,6.93819078035563,3.55748640660937,5.35464929833319,5.27145088740457,7.4810060336967,11.5798810467088,7.63508636069471,7.25299431250914,6.02000577770301,-0.792784788871799,1.56503438988227,10.8057260379339,2.64007784342238
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,Sub-Saharan Africa,SSF,2.98570048578351,2.30797783245877,6.96200091519724,-2.69371522475907,3.3466278682922,5.81533645642681,4.14073416445859,4.53220537495169,3.08540931628829,-2.04518225110699,4.63502339534449,7.3696419552802,5.42173188861661,7.69300558277877,4.81417421449062,2.04589420665495,1.67594362259958,1.92293096907639,3.09244989710291,1.8215294414361,-5.15993303391946,5.09123708981456,2.14293051771652
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,Sub-Saharan Africa (excluding high income),SSA,2.9582445480026,2.31397383658074,6.96626589810634,-2.6851349953802,3.35752658155273,5.81079734111422,4.14147313408047,4.53301831722808,3.09721023775806,-2.0394152545482,4.63287458163187,7.3698708630118,5.41070915166742,7.70729969942214,4.82035671792582,2.04709548069353,1.66958766535402,1.92320167116708,3.0901935172369,1.83376569552576,-5.16998863586527,5.08557934424567,2.14198332173558
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.98570048578357,2.30797783245875,6.96200091519721,-2.69371522475905,3.34662786829219,5.81533645642671,4.14073416445862,4.53220537495173,3.08540931628826,-2.04518225110705,4.63502339534452,7.3696419552802,5.42173188861668,7.69300558277874,4.81417421449062,2.04589420665495,1.67594362259962,1.92293096907639,3.09244989710287,1.82152944143607,-5.15993303391946,5.09123708981456,2.14293051771655
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,World,WLD,6.43225333458648,-1.05539568260123,1.41232229276669,3.69311760043026,5.52622624839528,3.64228962480313,5.64609344054854,4.33375884341601,-0.295846486624157,-9.88504563001298,8.48307767639606,2.80435534495393,0.620623869132913,1.63870878926392,2.84346993334775,2.52659424004553,1.57406637370777,3.87206507698536,3.26935375517341,0.699568101009021,-4.15094017139086,8.1280305121937,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Afghanistan,AFG,..,..,720102294.820231,765118997.296955,917178696.919335,1029629677.89208,1142360054.93456,1729987519.17313,1803409241.28768,1632708752.85552,1985663497.24606,2453398198.93065,2485646160.44345,2316811197.66345,2352575881.52913,2185129272.21637,745351408.006745,662076240.809377,1112110513.759,1324078912.32812,1502305215.03175,1211676168.75713,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Albania,ALB,150276373.534804,160768481.136016,176816057.456316,231427088.171808,300144345.119245,356372378.906736,436345835.475164,565555579.564863,643783955.401947,626007337.268836,650270996.278917,729861658.409619,568493539.354978,646451580.33658,704503223.359879,645807585.255282,674241295.28566,801776467.950801,929587978.023759,963568291.739763,933423400.828348,1103656986.08964,1236498023.33506
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Algeria,DZA,24644939225.9814,22025869811.0048,22008109746.379,27868320908.4311,36560839071.5592,50357968362.7074,58372532336.9153,64520553480.6126,83713016468.7812,49216959771.6048,62927662056.9765,79192194267.5523,78938745937.0952,70370487498.8031,66144328864.1757,38462527392.971,34702910875.1128,40685565933.5638,46439865340.3433,40980764058.9986,27257353080.3743,43397075765.3386,67938319648.2833
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,American Samoa,ASM,..,..,109000000,108000000,79000000,68000000,67000000,77000000,112000000,163000000,41000000,21000000,89000000,93000000,77000000,94000000,92000000,67000000,89000000,80000000,109000000,65000000,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Andorra,AND,54744744.1083986,53395495.3423236,60373515.8373426,85391756.975466,105815375.637133,109859224.991295,118724290.934728,134334649.99083,146145676.932655,132723385.516008,127639998.992455,132848190.597622,118740187.425,122572033.813891,120295777.492002,103395554.845467,108365867.076369,112470995.451906,116194068.540211,115910424.101845,107937581.238735,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Angola,AGO,263860200.716591,346103358.259024,559731748.684574,712475147.657043,1102692817.58482,1446628304.08986,1892429937.6804,2218726345.74628,3064975550.45926,3592291046.95506,3805982740.85624,4659178394.57709,5638540612.20661,6388462239.70584,6476196101.42285,5144852554.1959,3562823565.77482,4849217245.41952,4814290009.12676,4351324874.46922,3425685992.14386,4349776656.51965,7938713460.01022
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Antigua and Barbuda,ATG,13481481.4814815,13929629.6296296,14800000,16311111.1111111,17066666.6666667,18325925.9259259,21044444.4444444,22244444.4444444,21762962.962963,25318518.5185185,24770370.3703704,37303703.7037037,34455555.5555556,36233333.3333333,38185185.1851852,40274074.0740741,42837037.037037,45425925.9259259,49985185.1851852,51996296.2962963,41096296.2962963,44459259.2592593,48262962.962963
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Argentina,ARG,46877339400,43241974900,19884659444.7571,28690164511.4211,31181294718.6206,36449209845.7969,41576107685.8108,49016520323.1183,59795791835.7078,51890313730.722,67123175368.3781,84033764932.5814,83081051122.8397,82864793306.4051,77752039861.1526,84344878153.7785,75200104206.6516,82610787771.5883,73790429479.3891,60629741137.9921,56281582711.3467,76959010333.8702,101317937463.49
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,1000845332.136,1076844170.7506,1122222631.24874,971558304.419588,1084633198.37413,1225498672.41509,1404248913.89681,1595022102.92989,1560606287.50286,1531064374.6154,2206053434.93929
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Aruba,ABW,76829608.9385475,81112849.1620112,86827932.9608939,97657541.8994413,126767039.106145,146021229.050279,162157541.899441,178492178.77095,189653631.284916,107412290.502793,70184357.5418994,110950837.988827,52085474.8603352,89000000,95987150.8379888,106228491.620112,110067039.106145,115463687.150838,105657541.899441,87015083.7988827,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Australia,AUS,48078782961.2566,41669484094.1461,41732134737.8687,50768782760.629,66835253947.93,71831880593.4245,73949646525.3766,79338148700.6359,97098000454.8083,78454803283.1786,91773389469.2339,103016673190.287,109059748680.604,104179512091.028,93474786255.3442,85098895028.084,73457818205.1118,76957711043.1849,82545034570.4276,78036974443.7348,74768510294.2783,86051696098.6485,91298533659.6543
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Austria,AUT,35936240321.6471,36225267768.6182,38005312368.3059,45775074807.1528,52262070710.143,55024769129.5875,59936662752.5646,70651377249.7414,75252497823.4062,65735746847.3632,64641056436.5001,71640791048.8328,68395172488.1367,70963139794.6473,73292112909.835,63751123948.039,67480034846.8134,70278076016.0707,76569334980.345,73766519012.0783,70367515545.2298,81119876348.2933,74919819311.0509
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Azerbaijan,AZE,279047104.98407,353155799.797491,463399179.562296,628419807.238435,719042308.099351,859299719.384274,1211266502.13499,1647197840.87148,2298751247.53536,2447551142.53474,2506728133.56591,2630412594.37295,2955278783.67456,3126414043.37058,3541544749.96398,2648834040.62606,1852703666.42811,1920512678.98591,2176507646.68824,2410470588.23529,2604941176.47059,3519294117.64706,3940647058.82353
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,"Bahamas, The",BHS,233200000,184000000,224300000,214000000,243300000,235200000,256400000,243700000,220900000,208900000,214800000,220700000,315800000,272900000,295200000,287800000,360400000,318300000,258200000,270700000,133200000,163900000,126600000
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Bahrain,BHR,..,..,..,..,..,..,2451276595.74468,3143670212.76596,3881462765.95745,3207154255.31915,3723856382.97872,4330186170.21277,4568776595.74468,4821462765.95745,4984148936.17021,5398138297.87234,5835452127.65957,6564574468.08511,6660701063.82979,6811336702.12766,6333821010.6383,8071759574.46809,9516514361.70213
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Bangladesh,BGD,7490618167.36235,7655077835.43365,7835086191.88577,8509758203.79965,9403023611.34704,10238666666.6667,10993750891.8999,12685416378.5114,14774963565.078,16888528741.6103,18584403328.5489,20577876426.1593,21222539514.2829,24661472123.4058,28720951522.3202,32751104853.7118,53970163036.5632,58971450494.3231,66854244833.3688,74490434981.7941,77017614542.7506,88396631808.7319,100161974140.218
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Barbados,BRB,236900000,238050000,234100000,259650000,267650000,267950000,325250000,322000000,343200000,313550000,264000000,286200000,260950000,274250000,261900000,257100000,256200000,255050000,249150000,249100000,242050000,244100000,267900000
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Belarus,BLR,3444472333.77956,3286330935.2518,3790063207.73681,4751105412.7443,6606982492.84808,7655885821.47069,9240403625.9186,11276793036.6063,15907554765.0253,11424786523.6927,12882951542.8855,16319002619.2903,16278952608.2837,16612856909.5895,16619555755.5188,11654534506.1751,9617187291.88269,11836414050.9289,12761532149.4615,13938348289.4736,13186723097.2608,15856696898.9729,17481551920.8825
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Belgium,BEL,41523865340.0785,40342826002.3229,43394458524.9413,51530124780.745,59406411226.5253,61216581533.3852,61314657349.4117,70922375577.2159,72388378038.6719,62426974247.0703,64214798756.6668,67661692084.6305,62635374936.9141,65550726755.3335,67270098564.588,58685798177.6953,58826808693.1519,62489218021.4119,66139475417.0196,66155122261.9607,64504383056.8095,72372234395.7353,73787855207.9769
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Belize,BLZ,118369109.341943,104605715.313082,105260721.872404,104203825.45385,111257424.097239,116670302.878209,124317497.643523,130091516.448539,129106213.78398,131352071.095669,127842498.541106,127716275.59672,142857760.621371,150005432.185599,150883495.94991,160135758.432311,160120395.089547,158077342.495326,149453461.624142,154997192.683693,144498724.615552,165486893.87172,188691926.442549
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Benin,BEN,492230594.729014,573333637.603361,656120864.911806,842328328.941401,916681815.773151,1029205292.85185,1085950726.86184,1122583382.64418,1198995400.54078,1189974510.65779,1119438570.40929,1254708362.16295,1193479627.90347,1367170240.44546,1379814512.52582,1142878265.6122,1173981451.26593,1221907961.29305,1306787719.90592,1419748246.55626,1519717923.37794,1676745645.12877,1708923248.23122
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Bermuda,BMU,..,77586000,84077000,71565000,78134000,80210000,..,..,..,..,56755000,44426000,38139000,33436000,30792000,34216000,29743000,33116000,35210000,38308000,23167000,25244000,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Bhutan,BTN,36021296.969701,39852619.442537,39834920.6471984,44741313.214414,50669351.6067791,58297019.4427548,68377410.8411661,97542149.8025093,105583835.838594,103650406.473329,138305909.143833,150948136.002153,161366888.139586,149817796.200526,159021420.35737,164351995.319113,164968500.109524,179047206.386558,225965838.655029,167729320.463866,121139521.159606,199965669.952989,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Bolivia,BOL,1111968933.01606,1086466864.95381,1030513333.33333,1033290147.61005,1097335496.47177,1110271257.52319,1297677584.93697,1497649328.22756,1862262187.59848,2014339330.48433,2214528279.59486,2477423099.622,2766467120.11577,3043801287.98842,3213277004.34153,3363113183.79161,3728168494.93488,3935972532.5615,4167012460.2026,4289716338.63965,4013837351.66425,4334302944.5858,4526279143.82097
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Bosnia and Herzegovina,BIH,517581423.174397,545632349.038734,626634394.683784,790379772.547336,926047308.300062,1115856457.78466,1288772487.73629,1705850512.56016,2104754507.95239,1845508636.67713,1869609003.61607,2035206906.91907,1816578330.19097,1988270331.44134,2030361715.65133,1823801298.78673,2022163981.45168,2302522311.0226,2608019988.11094,2556232492.27571,2560988252.5612,3305323033.41909,3520336401.47021
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Botswana,BWA,325708573.444667,320601931.110046,329435607.23867,428576557.102164,497509237.358563,490936775.656185,704497452.961254,901226200.56037,824323092.702382,856976786.76398,1074098040.44233,1168242497.73297,1122848469.18242,1140774669.75469,1214214240.22037,979900063.105983,980859508.05222,994268611.324906,1047032154.49057,1019004227.1473,846608275.399083,980194776.138616,1094311014.87436
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Brazil,BRA,86090894068.7856,73299270311.2658,62995211656.907,80669044297.6791,101059558534.2,131411502060.064,156274429269.714,197751284039.818,236659576925.531,217700768969.925,281005236959.187,308282556196.718,263186298026.337,259141900032.884,253883632262.792,189609619003.133,193691599779.223,221239717314.31,201823568479.607,193557513846.597,157839136177.425,168641448438.854,213557365108.628
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Brunei Darussalam,BRN,921983998.496487,880792008.586149,916481680.878013,1004313094.54862,1046009414.11455,1173089953.89922,1211693633.40053,1271446789.93194,1973020822.52833,1499275730.47411,2043361503.29774,3044394564.64795,3166317212.28233,2985236491.40082,2757584764.49047,1878478534.24694,1306563882.93456,1535207847.68675,1908369516.62776,1832114931.69352,1893297615.50131,2593216808.66374,3690581497.88681
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Burkina Faso,BFA,455850777.074558,476679808.984598,537961876.284074,738979005.400862,825416542.306207,819970288.456098,919517906.49626,1093355113.77408,1229928413.39223,1280378753.24487,1227306679.2355,1402782966.41654,1299101515.41396,1367254645.24751,1533179979.7281,1379664852.30135,1427126200.95576,1447261226.18914,1672461830.69548,1669111824.66543,1793646806.96154,1976371485.67119,2057598675.64769
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Burundi,BDI,94893712.3787587,95788227.3739989,91509295.6510806,86649686.5012655,104804589.203477,132769074.996569,132013387.016794,150665096.463994,155099453.315922,169067242.869347,187887947.681665,208355985.036122,206047287.129296,234025955.254281,273939181.95585,269320537.284392,247569447.19625,..,..,..,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Cabo Verde,CPV,49948220.8191192,40524838.330605,46812182.0430034,56966296.3057651,59271957.0626581,62743233.7205683,64323427.870905,62135065.7117562,77949316.2392845,75681693.8221026,81457021.9759343,90649895.7747846,88791842.8668633,98123819.5552078,105943842.619634,86476741.8135652,94408647.3538861,93865989.34321,100953395.651397,108509219.522308,94448585.4093811,115790194.461393,112714319.421439
